review_id,review_text,aspect,sentiment
RVW_00115,"Packing bagus sampai dengan aman, wangin nya enak banget",Aroma,positive
RVW_00116,"Salah satu wishlist parfum akhirnya terpenuhi. Spl nya belum test, semoga tahan lama wanginya. Sukakk🤍",Longevity,neutral
RVW_00117,"wangi bangeeettt, minusnya satu sampe 2 jam langsung ilang di aku jadi harus spray lagi",Aroma,positive
RVW_00117,"wangi bangeeettt, minusnya satu sampe 2 jam langsung ilang di aku jadi harus spray lagi",Longevity,negative
RVW_00118,"Awal udah coba aroma nya di sociolla, langsung srek & akhirnya beli di tiktok. Dapet gift tas belanja juga 😍😍😍 luvvvv banget lah sama hnms pokoknya 🫰🏻",Aroma,positive
RVW_00119,Paket nya sudah sampai dengan aman. Aroma nya menyegarkan karena ada citrus nya,Aroma,positive
RVW_00120,"wangi nya enakkk, packaging nya bagus dan amann bangett. thankyou hmns<3",Aroma,positive
RVW_00120,"wangi nya enakkk, packaging nya bagus dan amann bangett. thankyou hmns<3",Packaging,positive
RVW_00121,"Makasih banyak min sudah di kasih bonus, parfumnya juga untuk varian philea enak banget",Aroma,positive
RVW_00122,"Mantul alias Mantab Betul belanja di toko ini, respon cepat, pengiriman ajib, barang pesanan sesuai pada lapak yg ditampilkan, kalo gini ga bakal berpaling dehhh ke toko lainnya",No Aspect,None
RVW_00123,"Kualitas produk: love banget sama philea, wangi yg bener2 wangi ditaman bunga🫶🏻🫶🏻🫶🏻",Aroma,positive
RVW_00124,"Sukaaaa banget, packaging super aman, super cantik, wanginya nagih.",Packaging,positive
RVW_00124,"Sukaaaa banget, packaging super aman, super cantik, wanginya nagih.",Aroma,positive
RVW_00125,"huwaaa enak banget, kalem dan seger baunya. fix bakal repurchase selamanya‬",Aroma,positive
RVW_00126,"wanginya enak trus lucu packagingnya, pokoknya bagus bangett philea",Aroma,positive
RVW_00126,"wanginya enak trus lucu packagingnya, pokoknya bagus bangett philea",Packaging,positive
RVW_00127,"Wanginya segar, cocok ketika cuaca panas. Spray nya juga bagus.",Aroma,positive
RVW_00128,Versi ini wanginya lebih tahan lama dan lebih strong dari versi elea 🫶🏻 sukakkkkkkk,Longevity,positive
RVW_00128,Versi ini wanginya lebih tahan lama dan lebih strong dari versi elea 🫶🏻 sukakkkkkkk,Projection,positive
RVW_00129,"pengiriman cepet,packaging no bocor2 aman dan wanginya sukaa bangetttttt!!😍😍😍",Packaging,positive
RVW_00129,"pengiriman cepet,packaging no bocor2 aman dan wanginya sukaa bangetttttt!!😍😍😍",Aroma,positive
RVW_00130,Kualitas produk: Baru pertama beli semoga cocok dan suka dengan parfum yang berbau Jasmine tea,Aroma,neutral
RVW_00131,"beli ini karena mama ku minta parfum dan tanpa ragu langsung aku beliin hihi, she loved it!",No Aspect,None
RVW_00132,Pesana sampai tepat waktu dan produk dalam keadaan amann. Untuk wangi nya enak,Aroma,positive
RVW_00133,"Kualitas produk: wangi bangett, cepat pengirimannyaa dan packaging nyaa cantikk sekalii, ini di combo sama elana enakkk bangettt!!!!!",Aroma,positive
RVW_00133,"Kualitas produk: wangi bangett, cepat pengirimannyaa dan packaging nyaa cantikk sekalii, ini di combo sama elana enakkk bangettt!!!!!",Packaging,positive
RVW_00134,cintaaa bgtttttt sm wanginyaaa😍 dapet totebag jugaa🥰,Aroma,positive
RVW_00135,"Barang sampe dengan aman, belum coba , semoga bermanfaat 😊🔥",No Aspect,None
RVW_00136,"belum dicoba, kemasan cantik, proses cpr, recproduk n seller, thanks",Packaging,positive
RVW_00137,Aahhh akhirnya kesampean juga belii parfum ini.. Senengggg,No Aspect,None
RVW_00138,"Wanginya adem bangeet. Spraynya sih gak ada 2 nya, terbaiik",Aroma,positive
RVW_00139,"Selalu suka sama wangi2nya HMNS, unik semua, kali ini buat saya sih beneran kunti core👌",Aroma,positive
RVW_00140,"sesuai hypenya, emang enak 🫰 wangi tenang, ga rame 👌",Aroma,positive
RVW_00141,wanginya enakk banget ini pembelian ke dua kuu ❤️,Aroma,positive
RVW_00142,"Pengiriman cepat , aromanya kuat packagingnya cakep .",Aroma,positive
RVW_00142,"Pengiriman cepat , aromanya kuat packagingnya cakep .",Packaging,positive
RVW_00143,"Pengiriman cepat, dan karena ini buat kado bestie aku jadi ga bisa aku buka. Cuma barang mulus, dan semoga dia suka yaa 🙆‍♀️",No Aspect,None
RVW_00144,Ga nyesel Blind to buy. Emang enak dan ga heran selaris itu . Parfum pertama dari Humans,Aroma,positive
RVW_00145,"Buat kado, jdi ga terlalu ngerti wanginya. Intinya produk sampe dengan aman. Dan yg menerima senang.",No Aspect,None
RVW_00146,"Ini kedua kalinya beli, dan worth it banget. Pengiriman cepat dan aman",Value for Money,positive
RVW_00147,Ini salah satu wishlist ku..wangi nyaa suka bgt lembut,Aroma,positive
RVW_00148,Barang sudah sampai dengan selamat tidak ada yg cacat dan dpt free face towel terima kasih banyak,No Aspect,None
RVW_00149,"bener bener elea versi lebih enak lagiiii, wangi sukaaa bgt😭💕😭💕",Aroma,positive
RVW_00150,"Kualitas produk: demi apapun ini wangi nyaa enakkk xxx, aku sukaaaa💓💓💓😩😩",Aroma,positive
RVW_00151,"akhirnyaaaaa kesampaian jugaa beli yg varian phileaa , , wanginya enak bangett",Aroma,positive
RVW_00152,Terimakasih...sukak bgt wanginya. Dan dapet tumblernya jugaaa 🥰,Aroma,positive
RVW_00153,Suka banget sm wanginya si philea ini yuhuuu barang sampai dengan aman hehee,Aroma,positive
RVW_00154,"PHILEA WANGINYA BENER2 KAYA CEWEK ANGGUN SUKAK BGTTTT😫😫💕💕💕, thanks HMNS udah bikin elea versi edpnyaaa loveee💞💞💞",Aroma,positive
RVW_00155,"Hmns ke 3 aku...suka banget, kyknya bakal order yg sore...",No Aspect,None
RVW_00156,"Packagingnya sangatt baguss dan aman , sukaa bngt pokoknyaa🫶🏻",Packaging,positive
RVW_00157,"the first exclusive parfume that i bought, very good",No Aspect,None
RVW_00158,Kualitas produk: Wanginya enakkkkkkkkkkkkk Pokoknya base philea Spl nya good,Aroma,positive
RVW_00158,Kualitas produk: Wanginya enakkkkkkkkkkkkk Pokoknya base philea Spl nya good,Longevity,positive
RVW_00159,haruuuum bgt bener bener bergamot but make it for girl,Aroma,positive
RVW_00160,Aku udah beli travel sizenya wangi banget jadi ku co besarnya tengkyuu ka,Aroma,positive
RVW_00161,"Product quality: always gonna be my favs, so fresh",Aroma,positive
RVW_00162,"Super good, wanginya enak pake banget pokoknya the best",Aroma,positive
RVW_00163,Alhamdulillah parfum sampai dengan selamat. Packing aman. Harum. 😁,Packaging,positive
RVW_00163,Alhamdulillah parfum sampai dengan selamat. Packing aman. Harum. 😁,Aroma,positive
RVW_00164,"Kualitas produk: Asli Alhamdulillah.. Thank you for the lanyard gift, I hope HMNS becomes even more successful… Aaaaaamiin🙏",No Aspect,None
RVW_00165,"akhirnya barang ini dapet juga, setelah hunting kelima mall, di tokped muncul lg barangnya",No Aspect,None
RVW_00166,Bessssssssstttttt banget plisss wanginya enaaaakkkk bangeet ga nyeseeel😭✨🫶🏼,Aroma,positive
RVW_00167,"pembelian.ke 3x nya di offline store slalu kehabisan,",No Aspect,None
RVW_00168,Paket sdh diterima dgn baik Wangi Thanks seller n toped 🙏,Aroma,positive
RVW_00169,Aaaa finally dateng jugaaaaa seneng bgtt aaaaaaa. Wanginya enakkk bgtt bgtr bgttt sukakkk 😍😍😍,Aroma,positive
RVW_00170,Sayang kak ntsana banyak-banyak karena udah nyiptain parfum type aku banget❤️‍🔥❤️‍🔥❤️‍🔥,Aroma,positive
RVW_00171,Kualitas produk: BAGUSSS BANGETTTTT RECOMENDDD BANGET POKONYAAAA OIYAA PACKAGINGNYAAA RAPIIIIIIIII DIJAMIN NO BOCORR BOCORRRRRRR,Packaging,positive
RVW_00172,wangi bgtbgtbgtttt yaampun dapet tumblr hmns × tsana jg!!! seneng bgt.,Aroma,positive
RVW_00173,"Product quality: sukaa sekaliiiiiii, bessttt pokona",No Aspect,None
RVW_00174,"Aku kira bakal yg dapet tester , padahal rencana pengen bli varian lain",No Aspect,None
RVW_00175,"enak bgt sukak🙃💕. tau aja lgi ulangan,dpt buku dehh",Aroma,positive
RVW_00176,AKHIRNYA AKU PUNYA PHILEAAAA🩷🩷🩷🩷🦋🦋😭😭😭,No Aspect,None
RVW_00177,asli gtau lgi sm produk ini thank u bngt ini di luar dugong makasii bnyaakkkkkkkk min lope lope dehh 😍😍😍😍😍😍,No Aspect,None
RVW_00178,"Finally, wish list Philea kesampean jugaaa 💖",No Aspect,None
RVW_00179,"ini jga wangi banget, sampai dengan aman🫶🏻",Aroma,positive
RVW_00180,sangat2 recomended untuk repurchase parfume hmns,No Aspect,None
RVW_00181,tsana gue doain lu masuk surga bikin parfum ini,Aroma,positive
RVW_00182,"ENAK BGT WANGINYA SEGER, SESUAI EKSPETASI AKU",Aroma,positive
RVW_00183,baru coba yg ini ternyata wangi juga. mantab...,Aroma,positive
RVW_00184,selalu memuaskannnn mantapp penjual fast respon,No Aspect,None
RVW_00185,wanginya enak seger tapi ada kesan floralnya,Aroma,positive
RVW_00186,"Kualitas produk: Bagus, topppp Aroma mantepppp",Aroma,positive
RVW_00187,"Enak banget wanginyaa, rekomen buat beli lagi",Aroma,positive
RVW_00188,Packaging cantik. Wanginya tergolong sweet.,Packaging,positive
RVW_00188,Packaging cantik. Wanginya tergolong sweet.,Aroma,positive
RVW_00189,"Wanginya enak bgt, semoga daya tahannya lama",Aroma,positive
RVW_00189,"Wanginya enak bgt, semoga daya tahannya lama",Longevity,neutral
RVW_00190,parfumnyaaa wangi bbgttt dan jujurbaju sukaaa,Aroma,positive
RVW_00191,Kualitas produk: Baik Spl mantap darderdorr,Projection,positive
RVW_00192,"Wangi banget, pengiriman aman dan cepat juga",Aroma,positive
RVW_00193,"Packaging aman,pesanan sesuai mantap👍🏻",Packaging,positive
RVW_00194,Selalu terbaik. Wanginya awet harga lumayan,Longevity,positive
RVW_00194,Selalu terbaik. Wanginya awet harga lumayan,Value for Money,neutral
RVW_00195,Wangiiiiiii bgt… ga nyael beliikkknyaaaaaa,Aroma,positive
RVW_00196,"udah sampe, seger bgtt wanginya philea 💚",Aroma,positive
RVW_00197,"Packingan aman,suka dengan wangi parfumnya",Packaging,positive
RVW_00197,"Packingan aman,suka dengan wangi parfumnya",Aroma,positive
RVW_00198,Kualitas produk: wangi nya enakkk pollllll,Aroma,positive
RVW_00199,Kualitas produk: Sangat baikk dan mantap,No Aspect,None
RVW_00200,Hidup cewe bau kunti!!!,Aroma,negative
RVW_00201,akhirnya wishlist philea kebeli jugaaaa,No Aspect,None
RVW_00202,"Sangat cocok untuk indoor dan outdoor, cewek manis dan elegan",Aroma,positive
RVW_00203,"Wanginya enak, aku suka, tapi kok ga dapet free giftnya ya? Padahal aku co di live dan Tanya ke hostnya juga bisa dapet free gift,, agak kecewa:((",Aroma,positive
RVW_00204,Kualitas produk: Bagusss suka wanginya,Aroma,positive
RVW_00205,Mba Tiara suka wanginya. Terima kasih,Aroma,positive
RVW_00206,Belum di coba sih tapi thanks giftnya,No Aspect,None
RVW_00207,Bagus wanginya harum aku suka sekali,Aroma,positive
RVW_00208,Pengiriman nya cepat,No Aspect,None
RVW_00209,"Selalu suka HMNS, dan varian kali ini",No Aspect,None
RVW_00210,Paket ny rapi ...aman tdk ad yg rusak,Packaging,positive
RVW_00211,Pengiriman sangat aman dari guncangan,No Aspect,None
RVW_00212,Wangiiiii bangeeetngeeet.. aku sukaaa,Aroma,positive
RVW_00213,wanginya enak banget dan tahan lama,Aroma,positive
RVW_00213,wanginya enak banget dan tahan lama,Longevity,positive
RVW_00214,Akhirnya kesampean juga punya philea,No Aspect,None
RVW_00215,Enak bngt wanginya Favorit ak bngt,Aroma,positive
RVW_00216,Enak bangett bau parfumnyaa😭🤌,Aroma,positive
RVW_00217,sukakk bgtt bakal repeat order sihh,No Aspect,None
RVW_00218,SUKAA BANGET SM WANGINYAAA💚💚,Aroma,positive
RVW_00219,Woaahhh! Wanginya enakk sekaliii.,Aroma,positive
RVW_00220,Awet meskipun tangan sudah d cuci,Longevity,positive
RVW_00221,"enak bgt, dapet tumblr juga hihi",Aroma,positive
RVW_00222,jujur wangi philea enakk bangett,Aroma,positive
RVW_00223,"Beliin buat istri, mudah2an suka",No Aspect,None
RVW_00224,Kualitas produk: ⭐⭐⭐⭐⭐,No Aspect,None
RVW_00225,"Bagussss, suka banget wanginya.",Aroma,positive
RVW_00226,Wangi pwolllll enak segerrrerrr,Aroma,positive
RVW_00227,❤️❤️❤️❤️❤️,No Aspect,None
RVW_00228,wangi bagus rekomen tahan lama,Aroma,positive
RVW_00228,wangi bagus rekomen tahan lama,Longevity,positive
RVW_00229,Enak banget wanginyaaaa.. asli,Aroma,positive
RVW_00230,WANGIIII BGTTTTT OKEEE SUKAAAA,Aroma,positive
RVW_00231,mantapp sekalii parfumnyaaaaaa,No Aspect,None
RVW_00232,WANGIIIII BANGETTTTTT!!!!<3,Aroma,positive
RVW_00233,sukaa wangii sekalii 🫶🫶,Aroma,positive
RVW_00234,Wanginya enak dipake seharian,Aroma,positive
RVW_00234,Wanginya enak dipake seharian,Longevity,positive
RVW_00235,Good scent,Aroma,positive
RVW_00236,Kualitas produk: Sangat baik,No Aspect,None
RVW_00237,makasiiii hmnsss😭😭😭,No Aspect,None
RVW_00238,ya allahhh jatuh cintaaaaaaa,No Aspect,None
RVW_00239,Product quality: Perfecto!!!,No Aspect,None
RVW_00240,Sampai tepat waktu dan aman,No Aspect,None
RVW_00241,SUKAA BANGET SAMA WANGINYAA,Aroma,positive
RVW_00242,Original.,No Aspect,None
RVW_00243,lembut dan seger 🍃💚,Aroma,positive
RVW_00244,Kecintaan sepanjang masa.,No Aspect,None
RVW_00245,AKHIRNYA DAPETTT😍😍,No Aspect,None
RVW_00246,Botol ketiga ku😄…..,No Aspect,None
RVW_00247,Bgusss,No Aspect,None
RVW_00248,"paket diterima dua hari setelah pembayaran pengemasan baik dan rapi dapat voucher 25 ribu dapat bonus kalender dan ada voucher 25 ribu tiap bulan di bagian bawahnya wanginya mantab, bertahan cukup lama, sudah empat jam lewat masih tercium layak repeat order",Aroma,positive
RVW_00248,"paket diterima dua hari setelah pembayaran pengemasan baik dan rapi dapat voucher 25 ribu dapat bonus kalender dan ada voucher 25 ribu tiap bulan di bagian bawahnya wanginya mantab, bertahan cukup lama, sudah empat jam lewat masih tercium layak repeat order",Longevity,positive
RVW_00249,"Modelnya keren! Pas di badan & nyaman aktu dipake beraktivitas. Bahannya tebal tapi nggak gerah, kok. Bahannya nyaman, adem, & nggak menerawang. Semua jahitannya rapi. Aku suka banget sama warnanya Barang masih disegel waktu sampai & ada garansi resminya Berfungsi dengan baik! Kualitas barang original pasti top. Lega karena packing-nya aman & rapi. Semua fitur berfungsi dengan baik. Kualitas nya keren 👍🏻",Packaging,positive
RVW_00250,"Beli lagi Farhampton. Yang beda warna cairnya lebih pekat dari yang tahun lalu, cap spraynya lebih kecil tapi nyebar, sama moncong parfum. Jadi ngepas kalo buat isi ulang di botol kecil biar bisa dibawa ke mana-mana. Wanginya masih sma tahan 5-6 jam. Ada tambahan bonus gantungan. Terima kasih HMNS",Packaging,positive
RVW_00250,"Beli lagi Farhampton. Yang beda warna cairnya lebih pekat dari yang tahun lalu, cap spraynya lebih kecil tapi nyebar, sama moncong parfum. Jadi ngepas kalo buat isi ulang di botol kecil biar bisa dibawa ke mana-mana. Wanginya masih sma tahan 5-6 jam. Ada tambahan bonus gantungan. Terima kasih HMNS",Aroma,positive
RVW_00250,"Beli lagi Farhampton. Yang beda warna cairnya lebih pekat dari yang tahun lalu, cap spraynya lebih kecil tapi nyebar, sama moncong parfum. Jadi ngepas kalo buat isi ulang di botol kecil biar bisa dibawa ke mana-mana. Wanginya masih sma tahan 5-6 jam. Ada tambahan bonus gantungan. Terima kasih HMNS",Longevity,positive
RVW_00251,"Saya baru-baru ini melakukan pembelian dan pengalaman saya sangat mengesankan. Berikut adalah beberapa poin yang membuat pembelian ini istimewa: • Kualitas Barang: Barang yang saya terima memiliki kualitas yang luar biasa. Setiap detail dan fitur dari produk tersebut sesuai dengan deskripsi yang diberikan oleh penjual. Harganya sangat kompetitif, memberikan nilai yang melebihi ekspektasi saya. • Pengemasan: Pengemasan produk dilakukan dengan sangat hati-hati dan aman. Lapisan pelindung yang digunakan cukup untuk melindungi barang dari benturan atau kerusakan selama pengiriman. Ini menunjukkan perhatian penjual terhadap keamanan produk. • Responsivitas Penjual: Interaksi dengan penjual sangat memuaskan. Penjual sangat responsif dan siap membantu dengan pertanyaan atau kekhawatiran yang saya miliki. Chat saya dijawab dengan cepat, dan penjual selalu terbuka untuk komunikasi. • Kecepatan Pengiriman: Setelah proses pembayaran selesai, penjual langsung mengirimkan barang. Tidak ada penundaan, yang menunjukkan efisiensi dan dedikasi penjual terhadap layanan pelanggan. • Keseluruhan Pengalaman: Dari awal hingga akhir, proses pembelian ini tidak merepotkan dan menyenangkan. Saya merasa diapresiasi sebagai pelanggan, dan ini membuat saya ingin kembali berbelanja di masa depan. Secara keseluruhan, saya sangat merekomendasikan toko ini kepada siapa saja yang mencari produk berkualitas dengan layanan pelanggan yang istimewa. Lima bintang untuk penjual dan pengalaman belanja yang tidak terlupakan ini!",Value for Money,positive
RVW_00252,"Wanginya memang semerbak gitu, spraynya halusss gak muncrat murahan, bagian tutupnya juga ada magnetnya. wanginya termasuk cukup strong ya di awal. tapi kelamaan jadi lebih kalem. Saya sudah coba yang EOS, Perfection dan Farhampton, yang Farhampton ini yang cowok banget menurutku. Sayang banget sellernya gak ngasih testernya utk yang Alpha. padahal sudah chat sebelumnya. 🥹",Aroma,positive
RVW_00252,"Wanginya memang semerbak gitu, spraynya halusss gak muncrat murahan, bagian tutupnya juga ada magnetnya. wanginya termasuk cukup strong ya di awal. tapi kelamaan jadi lebih kalem. Saya sudah coba yang EOS, Perfection dan Farhampton, yang Farhampton ini yang cowok banget menurutku. Sayang banget sellernya gak ngasih testernya utk yang Alpha. padahal sudah chat sebelumnya. 🥹",Packaging,positive
